Ano,Semana Epidemiologica,Cid IBGE,CRS,Nome Municipio,Sexo,Faixa Etaria,Raca Cor,Obitos,Investigacao,Descartados,Inconclusivos,Autoctones,Confirmados,Notificacoes
2023,47,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,1,0,0,0,1
2023,34,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2023,16,431020,17,Ijuí,F,De 15 a 19 anos,Ignorada,0,0,0,0,8,8,8
2023,16,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,2,0,4,4,6
2024,12,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,7,0,7,7,14
2023,18,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,0,0,4,4,4
2024,19,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,14,6,0,10,10,30
2024,11,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,5,0,2,2,7
2022,14,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2022,7,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2022,16,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,2,0,0,0,2
2022,16,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2022,30,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2022,17,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2022,7,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2022,7,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2022,9,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,0,1,1
2022,10,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2022,10,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2022,12,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2022,12,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,1,1,1
2022,13,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,0,0,1,1,1
2022,14,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2022,15,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,0,1,0,0,0,1
2022,17,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,2,0,0,0,2
2022,18,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,0,0,1
2022,19,431020,17,Ijuí,M,De 40 a 49 anos,Preta,0,0,1,0,0,0,1
2022,19,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2022,25,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2022,29,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,1,0,0,0,1
2022,30,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2022,37,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,1,0,0,0,1
2024,19,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,6,3,0,5,5,14
2024,17,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,12,3,0,10,11,26
2024,7,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,3,0,0,0,3
2024,22,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,1,0,0,0,0,1
2024,14,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,2,11,0,5,5,18
2024,15,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,4,8,0,9,9,21
2024,7,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2024,13,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,6,0,3,3,9
2024,18,431020,17,Ijuí,M,De 70 a 79 anos,Amarela,0,1,0,0,0,0,1
2024,13,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,2,0,1,1,3
2024,15,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,0,0,1,1,1
2024,16,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,1,1,0,1,1,3
2024,20,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,3,0,0,8,8,11
2024,15,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,3,6,0,6,6,15
2024,9,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,2,2,3
2024,17,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,6,2,0,3,4,12
2024,12,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,10,0,2,2,12
2024,14,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,1,5,0,4,4,10
2024,8,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,1,7,0,1,1,9
2024,16,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,0,0,1,4,4
2024,12,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,5,0,2,2,7
2024,9,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,5,0,2,3,8
2023,30,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,2,2,2
2023,51,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,1,1,3
2023,13,431020,17,Ijuí,F,De 05 a 09 anos,Ignorada,0,0,0,0,1,1,1
2023,5,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2024,16,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,2,4,0,0,0,6
2023,23,431020,17,Ijuí,F,De 15 a 19 anos,Ignorada,0,0,0,0,1,1,1
2023,12,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,2,0,8,8,10
2023,22,431020,17,Ijuí,F,De 10 a 14 anos,Ignorada,0,0,0,0,1,1,1
2023,11,431020,17,Ijuí,F,De 30 a 39 anos,Amarela,0,0,0,0,1,1,1
2023,9,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,3,3,3
2023,32,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,2,2,2
2024,20,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,6,0,0,2,2,8
2023,14,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,4,0,10,10,14
2024,5,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,3,0,0,0,3
2023,10,431020,17,Ijuí,F,De 50 a 59 anos,Parda,0,0,0,0,1,1,1
2024,15,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,2,0,0,4,4,6
2023,47,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2023,12,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,1,0,4,4,5
2024,15,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,4,5,0,12,12,21
2023,17,431020,17,Ijuí,F,De 20 a 29 anos,Amarela,0,0,0,0,1,1,1
2023,45,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,2,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,2,0,0,0,2
2023,15,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,0,0,8,8,8
2023,18,431020,17,Ijuí,M,De 15 a 19 anos,Ignorada,0,0,0,0,1,1,1
2023,20,431020,17,Ijuí,F,De 05 a 09 anos,Parda,0,0,0,0,1,1,1
2023,22,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,1,1,1
2023,40,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,38,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,M,De 70 a 79 anos,Parda,0,0,0,0,1,1,1
2023,19,431020,17,Ijuí,F,De 80 ou mais anos,Ignorada,0,0,0,0,1,1,1
2023,40,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2022,52,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,12,431020,17,Ijuí,M,De 15 a 19 anos,Ignorada,0,0,0,0,1,1,1
2023,14,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,0,0,5,5,5
2023,14,431020,17,Ijuí,F,De 60 a 69 anos,Parda,0,0,0,0,1,1,1
2023,12,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,0,0,1,1,1
2023,26,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2024,11,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,0,0,3,3,3
2023,20,431020,17,Ijuí,F,De 50 a 59 anos,Parda,0,0,0,0,1,1,1
2023,22,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,0,0,1,1,1
2023,27,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,0,0,1,1,1
2024,11,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,2,0,3,3,5
2024,13,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,0,0,1,1,1
2024,19,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,5,1,0,0,0,6
2024,21,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,5,0,0,0,0,5
2023,20,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2024,21,431020,17,Ijuí,M,De 15 a 19 anos,Amarela,0,1,0,0,0,0,1
2024,11,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,5,0,2,2,7
2024,21,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,1,0,0,0,0,1
2024,18,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,2,0,0,3,3,5
2024,6,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2024,11,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,1,0,0,0,1
2024,19,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,2,2,0,1,1,5
2024,18,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,12,2,0,8,8,22
2024,20,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,1,0,0,0,0,1
2024,17,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,2,3,0,0,1,6
2024,21,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,7,0,0,1,1,8
2024,3,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,0,0,1,1,1
2024,21,431020,17,Ijuí,M,De 10 a 14 anos,Parda,0,1,0,0,0,0,1
2024,17,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,1,0,0,1,1,2
2024,9,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,6,0,0,0,6
2023,45,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2023,17,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,0,0,2,2,2
2023,42,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,2,0,0,0,2
2023,38,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,47,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2023,40,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,2,0,0,0,2
2023,8,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,2,2,2
2023,23,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,0,2,2,2
2024,14,431020,17,Ijuí,M,De 60 a 69 anos,Ignorada,0,0,0,0,1,1,1
2024,10,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2024,21,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,3,0,0,0,0,3
2024,10,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,0,1,1,1
2024,13,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,0,0,1,1,1
2024,3,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2024,15,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,2,2,3
2024,8,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2024,21,431020,17,Ijuí,M,De 05 a 09 anos,Preta,0,1,0,0,0,0,1
2024,15,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,0,0,1,1,1
2024,9,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,0,0,1,1,1
2024,17,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,1,0,0,0,0,1
2024,14,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,1,0,0,0,1
2024,16,431020,17,Ijuí,M,De 40 a 49 anos,Parda,0,1,0,0,0,0,1
2024,20,431020,17,Ijuí,F,De 20 a 29 anos,Amarela,0,1,0,0,0,0,1
2024,13,431020,17,Ijuí,M,De 30 a 39 anos,Amarela,0,0,1,0,0,0,1
2024,13,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2024,16,431020,17,Ijuí,F,De 05 a 09 anos,Ignorada,0,1,0,0,0,1,2
2024,12,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,0,0,1,1,1
2024,12,431020,17,Ijuí,F,De 70 a 79 anos,Parda,0,0,0,0,1,1,1
2024,17,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,0,0,1,1,1
2023,9,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,0,0,1,1,1
2024,14,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,1,0,0,0,1
2023,18,431020,17,Ijuí,F,De 70 a 79 anos,Ignorada,0,0,0,0,2,2,2
2023,11,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,0,0,0,1,1,1
2023,43,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2023,31,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,F,De 15 a 19 anos,Parda,0,0,0,0,1,1,1
2023,14,431020,17,Ijuí,F,De 10 a 14 anos,Ignorada,0,0,0,0,2,2,2
2023,9,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,22,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,0,0,1,1,1
2023,15,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,0,1,0,0,0,1
2023,34,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,F,De 80 ou mais anos,Ignorada,0,0,0,0,1,1,1
2023,12,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,0,0,1,1,1
2023,30,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,11,431020,17,Ijuí,M,De 50 a 59 anos,Amarela,0,0,1,0,0,0,1
2023,12,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,2,0,1,1,3
2023,42,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,17,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,1,0,0,0,1
2023,36,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,I,De 05 a 09 anos,Branca,0,0,0,0,1,1,1
2024,13,431020,17,Ijuí,M,De 01 a 04 anos,Parda,0,0,1,0,0,0,1
2019,22,431020,17,Ijuí,F,De 15 a 19 anos,Parda,0,0,1,0,0,0,1
2019,23,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,0,1,0,0,0,1
2019,20,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,3,0,0,0,3
2015,12,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2015,11,431020,17,Ijuí,F,De 40 a 49 anos,Ignorada,0,0,2,0,0,0,2
2015,6,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2015,12,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,2,0,0,0,2
2015,11,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2015,21,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,0,0,1,1,1
2015,13,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,2,0,0,0,2
2015,6,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2015,17,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,0,0,1
2015,10,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2015,50,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2015,44,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2015,11,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2015,15,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,0,0,0,1,1
2015,8,431020,17,Ijuí,M,De 05 a 09 anos,Ignorada,0,0,1,0,0,0,1
2015,15,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2015,15,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,2,0,0,0,2
2015,1,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2015,3,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2015,10,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2015,15,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2015,52,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,2,0,0,0,2
2015,16,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,1,0,0,0,1
2015,18,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2016,17,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,3,3,3
2016,16,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,0,0,2,2,2
2016,13,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,0,0,1,1,1
2016,13,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,2,2,3
2015,18,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2016,11,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,3,3,4
2016,48,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2016,7,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,2,0,0,0,2
2016,11,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,4,0,6,6,10
2016,16,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,0,0,1,1,1
2016,8,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2016,10,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,3,3,4
2016,47,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2016,4,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,0,0,1,1,1
2016,12,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,1,0,3,3,4
2016,44,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2016,44,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,2,0,0,0,2
2016,3,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,4,0,0,0,4
2016,10,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,4,0,2,3,7
2016,12,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,4,0,3,3,7
2016,16,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,0,0,4,4,4
2016,14,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,0,0,2,2,2
2016,39,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,0,2,0,0,2
2016,5,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,2,0,1,1,3
2016,49,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2016,15,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,0,0,1,1,1
2016,39,431020,17,Ijuí,M,De 20 a 29 anos,Preta,0,0,1,0,0,0,1
2016,9,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,2,0,2,2,4
2016,15,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,2,2,2
2016,50,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2016,12,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,2,2,3
2016,12,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2016,13,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,1,0,0,0,1
2016,7,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2016,51,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2016,17,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2016,14,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,0,0,1,1,1
2016,17,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,0,0,0,1,1,1
2016,52,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2016,19,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2016,6,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,0,0,1,1,1
2017,2,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2017,9,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2019,20,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,1,1,2
2017,28,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,0,0,1
2017,44,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2019,20,431020,17,Ijuí,F,De 60 a 69 anos,Parda,0,0,0,0,1,1,1
2019,21,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,1,0,0,0,1
2017,6,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2019,21,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,1,0,0,0,1
2017,3,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2019,20,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,3,3,4
2017,8,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2017,4,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2019,19,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2019,50,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2019,16,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,0,0,1,1,1
2019,21,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2018,49,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2018,48,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2019,17,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,0,0,1,1,1
2018,5,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2019,24,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,0,0,1,1,1
2019,17,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2019,49,431020,17,Ijuí,F,De 01 a 04 anos,Ignorada,0,0,1,0,0,0,1
2019,23,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2019,20,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,0,0,3,3,3
2019,15,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,1,1,2
2019,24,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2019,18,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2019,21,431020,17,Ijuí,M,De 15 a 19 anos,Ignorada,0,0,1,0,0,0,1
2019,20,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2019,51,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2019,25,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2018,2,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2018,13,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2020,17,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,3,3,4
2019,26,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,0,0,1,1,1
2019,24,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,0,0,1
2019,23,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2019,23,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2019,3,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,53,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2020,25,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2020,22,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2020,2,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2020,30,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,0,0,1
2020,14,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2020,10,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,1,1,3
2020,51,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2020,6,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2020,15,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,0,0,2,2,2
2019,52,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,0,0,1
2020,1,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2020,8,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,46,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2020,51,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,1,1,2
2020,9,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,23,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
